id,text,user_id,num_hashtags,num_urls,num_mentions,retweet_count,favorite_count,place,timestamp
1055919934503575552,RT @ptsaopaulosp: Tá emocionante o clima de virada na capital paulista #BrasilViraHaddad #HaddadPresidenteSim https://t.co/jXUjVow3QG,377088447,2,0,1,0,0,,1540585905086
1055919934851768320,RT @alyssonjsantos: Acabei de escutar um programa na RFI em Espanhol (emissora pública francesa) sobre as eleições brasileiras. Absolutamen…,95477117,0,0,1,0,0,,1540585905169
1055919935669633029,"RT @Haddad_Fernando: Nossa saída é o diálogo. É o olho no olho que nosso adversário evita, por não saber lidar com o divergente. Obrigado a…",1710474296,0,0,1,0,0,,1540585905364
1055919935317250048,"RT @lRONZSPIDER: leticia colin, luísa arraes, leticia sabatella, henrique dias, maria casadevall e paulo betti estão nas ruas conversando c…",3232461143,0,0,1,0,0,,1540585905280
1055919936697180160,se isso for fake e eu criar expectativas vcs vão me pagar cada centavo,436233716,0,0,0,0,0,,1540585905609
1055919936563044353,RT @enfanaleao: #BrasilviraHaddad Estudantes de Direito da UFRJ estão neste momento caminhando em direção ao TRE no Centro do RJ Após as in…,456873802,1,0,1,0,0,,1540585905577
1055919937557028864,Ministério Público abre investigação contra economista de bolsolao @congemfoco #BrasilViraHaddad #Haddad13… https://t.co/4ME9UiQhHr,55131809,2,1,1,0,0,,1540585905814
1055919937666072576,Vou no show amanha  pq sou  fã  e  pra  gritar #elenao https://t.co/jjQqjwBcWR,858008929430908929,1,1,0,0,0,"Campo Largo, Brasil",1540585905840
1055919936936296449,#BrasilViraHaddad todo dia é uma # no topo!!! Bora virar! #ViradaComHaddad https://t.co/nK1TuQPT4S,558165240,2,0,0,0,0,,1540585905666
1055919938177822720,"RT @gu_afonso: EMOCIONANTE!
Há exatamente 1 mês um dos maiores cartunistas da história do Brasil, de 85 anos, sofreu um AVC e foi internado…",84661124,0,0,1,0,0,,1540585905962
1055919938488225794,"RT @psol50: É hoje, a partir das 20h30. Ajude a divulgar! #BrasilViraHaddad https://t.co/ikcRyuXCVd",3337186984,1,0,1,0,0,,1540585906036
1055919938660196353,RT @Haddad_Fernando: Obrigado a todos os brasileiros e brasileiras que estão nas ruas empenhados em fazer acontecer essa histórica virada!…,166761308,0,0,1,0,0,,1540585906077
1055919939796811777,"RT @GuilhermeBoulos: Um juiz em Petrópolis determinou busca e apreensão com uso da força policial se necessário da ficha de inscritos, list…",2372028926,0,0,1,0,0,,1540585906348
1055919940644028416,"RT @mp_poletto: #BrasilViraHaddad Cheguei a me emocionar. Após meses de conversa, 1 colega de trabalho que era Bolsonaro ferrenho, viajou c…",1051757149917986816,1,0,1,0,0,,1540585906550
1055919940925054979,RT @Itspedrito: Bora galera façam a parte de vocês! #BrasilViraHaddad https://t.co/07YDvsW6H7,747060801769508864,1,0,1,0,0,,1540585906617
1055919941113782273,"RT @wesleylimast1: João Pessoa mobilizada. 
É o meu Nordeste gritando: #BrasilViraHaddad 😍

Chegou a hora da Virada! https://t.co/cfvt2K650o",207759883,1,0,1,0,0,,1540585906662
1055919941508055041,"RT @julianopsol50: Globo se dobrou ao capitão e não vai entrevistar Haddad. Mas Haddad vai ser entrevistado na TV 247, no Youtube, às 20h50…",2997012508,0,0,1,0,0,,1540585906756
1055919941818466304,"RT @gleisi: Artistas indo para a rua para virar voto. Leticia Sabatella, Maria Casadeval, Paulo Betti, Leandra Leal, Patricia Pillar, e out…",176288072,0,0,1,0,0,,1540585906830
1055919941839405056,RT @psol50: A gente não foge do debate! #BrasilViraHaddad https://t.co/FoXmG6adJ3,3364393113,1,0,1,0,0,,1540585906835
